pack,track,code,grade,level,credential,theme,description,transfer_check
Cognition.X : States OS,The state's table,ST-30,11–12,Lead,State Table Keeper,Feeding everyone,"Map for a group how your state's table reaches people the market misses, with each programme's real route in.",Locate two real programs that feed people in your area and record how a family actually reaches each.
Cognition.X : States OS,The state's table,ST-31,K–2,Explorer,State Table Keeper,The kitchen as a lab,Help double a recipe with an adult and see whether it still works.,"Scale one real recipe up by half, execute it, and record where the math held and where the cook's judgment took over."
Cognition.X : States OS,The state's table,ST-32,3–5,Explorer,State Table Keeper,The kitchen as a lab,Scale one recipe up by half and record what worked.,"Scale one real recipe up by half, execute it, and record where the math held and where the cook's judgment took over."
Cognition.X : States OS,The state's table,ST-33,6–8,Builder,State Table Keeper,The kitchen as a lab,"Scale one real recipe up by half, execute it, and record where the maths held and where it did not, with a checker.","Scale one real recipe up by half, execute it, and record where the math held and where the cook's judgment took over."
Cognition.X : States OS,The state's table,ST-34,9–10,Practitioner,State Table Keeper,The kitchen as a lab,"Scale one real recipe up by half, execute it, and record where the math held and where the cooking did not.","Scale one real recipe up by half, execute it, and record where the math held and where the cook's judgment took over."
Cognition.X : States OS,The state's table,ST-35,11–12,Lead,State Table Keeper,The kitchen as a lab,"Run a kitchen-as-lab session for a group: ratios, heat, cure and rise, with one scaled recipe recorded.","Scale one real recipe up by half, execute it, and record where the math held and where the cook's judgment took over."
Cognition.X : States OS,The state's table,ST-36,K–2,Explorer,State Table Keeper,The table as history,Pick one dish your family eats and ask who brought it to your state.,"Pick one dish on your state's table and trace, from real sources, the community that carried it there."
Cognition.X : States OS,The state's table,ST-37,3–5,Explorer,State Table Keeper,The table as history,Pick one dish on your state's table and find which community brought it.,"Pick one dish on your state's table and trace, from real sources, the community that carried it there."
Cognition.X : States OS,The state's table,ST-38,6–8,Builder,State Table Keeper,The table as history,"Pick one dish on your state's table and trace, from real sources, the community that carried it, with a checker.","Pick one dish on your state's table and trace, from real sources, the community that carried it there."
Cognition.X : States OS,The state's table,ST-39,9–10,Practitioner,State Table Keeper,The table as history,"Pick one dish on your state's table and trace, from real sources, the community that carried it here.","Pick one dish on your state's table and trace, from real sources, the community that carried it there."
Cognition.X : States OS,The state's table,ST-40,11–12,Lead,State Table Keeper,The table as history,"Present migration written in menus to a group: three dishes, three communities, real sources.","Pick one dish on your state's table and trace, from real sources, the community that carried it there."
Cognition.X : States OS,The state's table,ST-41,K–2,Explorer,State Table Keeper,Waste not,"For a week, notice what food your family throws away and change one thing.",Run one week of your own household food-waste log and make one change that measurably shrinks it.
Cognition.X : States OS,The state's table,ST-42,3–5,Explorer,State Table Keeper,Waste not,Keep a week's food-waste log at home and make one change.,Run one week of your own household food-waste log and make one change that measurably shrinks it.
Cognition.X : States OS,The state's table,ST-43,6–8,Builder,State Table Keeper,Waste not,"Run one week of your own household food-waste log and make one change that shrinks it, with a checker.",Run one week of your own household food-waste log and make one change that measurably shrinks it.
Cognition.X : States OS,The state's table,ST-44,9–10,Practitioner,State Table Keeper,Waste not,Run one week of your own household food-waste log and make one change that measurably shrinks it.,Run one week of your own household food-waste log and make one change that measurably shrinks it.
Cognition.X : States OS,The state's table,ST-45,11–12,Lead,State Table Keeper,Waste not,"Run a food-waste log for a group or household and connect the result to your state's compost, gleaning and recovery systems.",Run one week of your own household food-waste log and make one change that measurably shrinks it.
Cognition.X : States OS,The state's table,ST-46,K–2,Explorer,State Table Keeper,Host a table,Help make a meal from things grown in your state and tell one story about it.,"Host a real meal for others built from your state's foods, and tell each dish's story before it is served."
Cognition.X : States OS,The state's table,ST-47,3–5,Explorer,State Table Keeper,Host a table,Plan and help serve one meal from your state's foods with a story for each dish.,"Host a real meal for others built from your state's foods, and tell each dish's story before it is served."
Cognition.X : States OS,The state's table,ST-48,6–8,Builder,State Table Keeper,Host a table,"Plan, source and serve one meal that is your state on a plate, with a story per dish, with a checker.","Host a real meal for others built from your state's foods, and tell each dish's story before it is served."
Cognition.X : States OS,The state's table,ST-49,9–10,Practitioner,State Table Keeper,Host a table,"Host a real meal for others built from your state's foods, and tell each dish's story before it is eaten.","Host a real meal for others built from your state's foods, and tell each dish's story before it is served."
Cognition.X : States OS,The state's table,ST-50,11–12,Lead,State Table Keeper,Host a table,"Host a real meal for a group, seasonal and local, with each dish's real story told and sourced.","Host a real meal for others built from your state's foods, and tell each dish's story before it is served."
Cognition.X : States OS,"Culture, language and celebration",CL-1,K–2,Explorer,State Culture Carrier,The sound of your state,Listen to a song your state is known for and say what instruments you hear.,"Listen to one musical tradition your state is known for, live where possible, and name two of its real makers past or present."
Cognition.X : States OS,"Culture, language and celebration",CL-2,3–5,Explorer,State Culture Carrier,The sound of your state,Listen to one musical tradition of your state and name two places it lives.,"Listen to one musical tradition your state is known for, live where possible, and name two of its real makers past or present."
Cognition.X : States OS,"Culture, language and celebration",CL-3,6–8,Builder,State Culture Carrier,The sound of your state,"Listen to one musical tradition your state is known for, live where possible, and name two places it lives, with a checker.","Listen to one musical tradition your state is known for, live where possible, and name two of its real makers past or present."
Cognition.X : States OS,"Culture, language and celebration",CL-4,9–10,Practitioner,State Culture Carrier,The sound of your state,"Listen to one musical tradition your state is known for, live where possible, and name two halls, porches or stations where it lives.","Listen to one musical tradition your state is known for, live where possible, and name two of its real makers past or present."
Cognition.X : States OS,"Culture, language and celebration",CL-5,11–12,Lead,State Culture Carrier,The sound of your state,Present your state's sound to a group with live or recorded examples and the places that keep it alive.,"Listen to one musical tradition your state is known for, live where possible, and name two of its real makers past or present."
Cognition.X : States OS,"Culture, language and celebration",CL-6,K–2,Explorer,State Culture Carrier,The languages of home,Say which languages you hear spoken where you live.,"From public data, name the three most-spoken home languages in your state besides English and learn a real greeting in one."
Cognition.X : States OS,"Culture, language and celebration",CL-7,3–5,Explorer,State Culture Carrier,The languages of home,Find the three most-spoken home languages in your state besides English.,"From public data, name the three most-spoken home languages in your state besides English and learn a real greeting in one."
Cognition.X : States OS,"Culture, language and celebration",CL-8,6–8,Builder,State Culture Carrier,The languages of home,"From public data, name the three most-spoken home languages in your state besides English and where each is heard, with a checker.","From public data, name the three most-spoken home languages in your state besides English and learn a real greeting in one."
Cognition.X : States OS,"Culture, language and celebration",CL-9,9–10,Practitioner,State Culture Carrier,The languages of home,"From public data, name the three most-spoken home languages in your state besides English and where each is heard today.","From public data, name the three most-spoken home languages in your state besides English and learn a real greeting in one."
Cognition.X : States OS,"Culture, language and celebration",CL-10,11–12,Lead,State Culture Carrier,The languages of home,"Present the languages of home to a group from public data, with where each is heard and what services exist in it.","From public data, name the three most-spoken home languages in your state besides English and learn a real greeting in one."
Cognition.X : States OS,"Culture, language and celebration",CL-11,K–2,Explorer,State Culture Carrier,The peoples first here,Learn the name of a Native nation connected to your area.,"Name the Native nations historically and presently connected to your area, from their own or public sources, and one place-name that keeps their language."
Cognition.X : States OS,"Culture, language and celebration",CL-12,3–5,Explorer,State Culture Carrier,The peoples first here,"Name the Native nations connected to your area, from their own sources.","Name the Native nations historically and presently connected to your area, from their own or public sources, and one place-name that keeps their language."
Cognition.X : States OS,"Culture, language and celebration",CL-13,6–8,Builder,State Culture Carrier,The peoples first here,"Name the Native nations historically and presently connected to your area, from their own sources, with a checker.","Name the Native nations historically and presently connected to your area, from their own or public sources, and one place-name that keeps their language."
Cognition.X : States OS,"Culture, language and celebration",CL-14,9–10,Practitioner,State Culture Carrier,The peoples first here,"Name the Native nations historically and presently connected to your area, from their own sources, with their present-day governments.","Name the Native nations historically and presently connected to your area, from their own or public sources, and one place-name that keeps their language."
Cognition.X : States OS,"Culture, language and celebration",CL-15,11–12,Lead,State Culture Carrier,The peoples first here,"Present the Native nations of your ground to a group from their own sources, with their governments today and the places that carry their words.","Name the Native nations historically and presently connected to your area, from their own or public sources, and one place-name that keeps their language."
Cognition.X : States OS,"Culture, language and celebration",CL-16,K–2,Explorer,State Culture Carrier,The festival calendar,Go to a local festival with an adult and name three jobs that made it happen.,Attend or study one real festival of your state and list five kinds of work that made it happen.
Cognition.X : States OS,"Culture, language and celebration",CL-17,3–5,Explorer,State Culture Carrier,The festival calendar,Attend or study one real festival of your state and list three kinds of work behind it.,Attend or study one real festival of your state and list five kinds of work that made it happen.
Cognition.X : States OS,"Culture, language and celebration",CL-18,6–8,Builder,State Culture Carrier,The festival calendar,"Attend or study one real festival of your state and list five kinds of work that made it happen, with a checker.",Attend or study one real festival of your state and list five kinds of work that made it happen.
Cognition.X : States OS,"Culture, language and celebration",CL-19,9–10,Practitioner,State Culture Carrier,The festival calendar,Attend or study one real festival of your state and list five kinds of work that made it happen.,Attend or study one real festival of your state and list five kinds of work that made it happen.
Cognition.X : States OS,"Culture, language and celebration",CL-20,11–12,Lead,State Culture Carrier,The festival calendar,"Present a real festival to a group as a crew of real work: five kinds of work, who does each, and what it costs.",Attend or study one real festival of your state and list five kinds of work that made it happen.
Cognition.X : States OS,"Culture, language and celebration",CL-21,K–2,Explorer,State Culture Carrier,The story your state tells,Tell a famous story about your state and ask an adult if it is true.,"Take one famous story your state tells about itself and check it against a historical source, reporting what held and what grew."
Cognition.X : States OS,"Culture, language and celebration",CL-22,3–5,Explorer,State Culture Carrier,The story your state tells,Take one famous story your state tells and check it against a history source.,"Take one famous story your state tells about itself and check it against a historical source, reporting what held and what grew."
Cognition.X : States OS,"Culture, language and celebration",CL-23,6–8,Builder,State Culture Carrier,The story your state tells,"Take one famous story your state tells about itself and check it against a historical source, with a checker.","Take one famous story your state tells about itself and check it against a historical source, reporting what held and what grew."
Cognition.X : States OS,"Culture, language and celebration",CL-24,9–10,Practitioner,State Culture Carrier,The story your state tells,"Take one famous story your state tells about itself and check it against a historical source, respectfully and honestly.","Take one famous story your state tells about itself and check it against a historical source, reporting what held and what grew."
Cognition.X : States OS,"Culture, language and celebration",CL-25,11–12,Lead,State Culture Carrier,The story your state tells,"Present a state legend to a group beside the historical record, with what the legend remembers and what it forgets.","Take one famous story your state tells about itself and check it against a historical source, reporting what held and what grew."
Cognition.X : States OS,"Culture, language and celebration",CL-26,K–2,Explorer,State Culture Carrier,The makers' craft,Find a craft your state is known for and see one real piece.,"Find one living practitioner of a craft your state is known for and document one piece from their hands, with permission."
Cognition.X : States OS,"Culture, language and celebration",CL-27,3–5,Explorer,State Culture Carrier,The makers' craft,Find one living maker of a craft your state is known for and describe one piece.,"Find one living practitioner of a craft your state is known for and document one piece from their hands, with permission."
Cognition.X : States OS,"Culture, language and celebration",CL-28,6–8,Builder,State Culture Carrier,The makers' craft,"Find one living practitioner of a craft your state is known for and document one piece, with a checker.","Find one living practitioner of a craft your state is known for and document one piece from their hands, with permission."
Cognition.X : States OS,"Culture, language and celebration",CL-29,9–10,Practitioner,State Culture Carrier,The makers' craft,Find one living practitioner of a craft your state is known for and document one piece from their hands.,"Find one living practitioner of a craft your state is known for and document one piece from their hands, with permission."
Cognition.X : States OS,"Culture, language and celebration",CL-30,11–12,Lead,State Culture Carrier,The makers' craft,"Document a living craft of your state for a group: the practitioner, the piece, the process, and how it passes on.","Find one living practitioner of a craft your state is known for and document one piece from their hands, with permission."
Cognition.X : States OS,"Culture, language and celebration",CL-31,K–2,Explorer,State Culture Carrier,The writers and the games,"Read a picture book set in your state or cheer a team, and say what it showed you.",Read one work set in your state (or follow one storied team's season) and explain to somebody what it shows about home.
Cognition.X : States OS,"Culture, language and celebration",CL-32,3–5,Explorer,State Culture Carrier,The writers and the games,Read one book set in your state or follow one team's season and explain what it says about the place.,Read one work set in your state (or follow one storied team's season) and explain to somebody what it shows about home.
Cognition.X : States OS,"Culture, language and celebration",CL-33,6–8,Builder,State Culture Carrier,The writers and the games,"Read one work set in your state (or follow one storied team's season) and explain to somebody what it says about the place, with a checker.",Read one work set in your state (or follow one storied team's season) and explain to somebody what it shows about home.
Cognition.X : States OS,"Culture, language and celebration",CL-34,9–10,Practitioner,State Culture Carrier,The writers and the games,Read one work set in your state (or follow one storied team's season) and explain to somebody what it says about the place.,Read one work set in your state (or follow one storied team's season) and explain to somebody what it shows about home.
Cognition.X : States OS,"Culture, language and celebration",CL-35,11–12,Lead,State Culture Carrier,The writers and the games,"Present the shared calendar of your state to a group: one book, one team, and what each tells outsiders about home.",Read one work set in your state (or follow one storied team's season) and explain to somebody what it shows about home.
Cognition.X : States OS,"Culture, language and celebration",CL-36,K–2,Explorer,State Culture Carrier,The quiet cultures,Find a tradition in your area that not many people know about.,"Identify one community tradition in your area that gets little attention and document it respectfully, with its keepers' consent."
Cognition.X : States OS,"Culture, language and celebration",CL-37,3–5,Explorer,State Culture Carrier,The quiet cultures,Identify one community tradition in your area that gets little attention.,"Identify one community tradition in your area that gets little attention and document it respectfully, with its keepers' consent."
Cognition.X : States OS,"Culture, language and celebration",CL-38,6–8,Builder,State Culture Carrier,The quiet cultures,"Identify one community tradition in your area that gets little attention and document it respectfully, with a checker.","Identify one community tradition in your area that gets little attention and document it respectfully, with its keepers' consent."
Cognition.X : States OS,"Culture, language and celebration",CL-39,9–10,Practitioner,State Culture Carrier,The quiet cultures,Identify one community tradition in your area that gets little attention and document it respectfully.,"Identify one community tradition in your area that gets little attention and document it respectfully, with its keepers' consent."
Cognition.X : States OS,"Culture, language and celebration",CL-40,11–12,Lead,State Culture Carrier,The quiet cultures,"Document a quiet culture of your area for a group, with its keepers' consent and in their words.","Identify one community tradition in your area that gets little attention and document it respectfully, with its keepers' consent."
Cognition.X : States OS,"Culture, language and celebration",CL-41,K–2,Explorer,State Culture Carrier,Culture is taught,"Learn one step, stitch or verse from an older person and show it.","Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and perform or produce it for them."
Cognition.X : States OS,"Culture, language and celebration",CL-42,3–5,Explorer,State Culture Carrier,Culture is taught,Learn one small cultural skill from an elder and pass it to a classmate.,"Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and perform or produce it for them."
Cognition.X : States OS,"Culture, language and celebration",CL-43,6–8,Builder,State Culture Carrier,Culture is taught,"Learn one small cultural skill from an elder or keeper and pass it on, with a checker.","Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and perform or produce it for them."
Cognition.X : States OS,"Culture, language and celebration",CL-44,9–10,Practitioner,State Culture Carrier,Culture is taught,"Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and pass it to somebody else.","Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and perform or produce it for them."
Cognition.X : States OS,"Culture, language and celebration",CL-45,11–12,Lead,State Culture Carrier,Culture is taught,"Learn a cultural skill from a keeper and teach it to a group, with the keeper's account of how they learned it.","Learn one small cultural skill from an elder or keeper — a step, a stitch, a verse — and perform or produce it for them."
Cognition.X : States OS,"Culture, language and celebration",CL-46,K–2,Explorer,State Culture Carrier,Add your verse,"Make one thing — a song, a picture, a story — about your state and share it.","Create and share one original piece rooted in your state's tradition, and record one keeper's response to it."
Cognition.X : States OS,"Culture, language and celebration",CL-47,3–5,Explorer,State Culture Carrier,Add your verse,Make one original piece rooted in your state's tradition and share it.,"Create and share one original piece rooted in your state's tradition, and record one keeper's response to it."
Cognition.X : States OS,"Culture, language and celebration",CL-48,6–8,Builder,State Culture Carrier,Add your verse,"Create and share one original piece rooted in your state's tradition and record one keeper's response, with a checker.","Create and share one original piece rooted in your state's tradition, and record one keeper's response to it."
Cognition.X : States OS,"Culture, language and celebration",CL-49,9–10,Practitioner,State Culture Carrier,Add your verse,"Create and share one original piece rooted in your state's tradition, and record one keeper's response to it.","Create and share one original piece rooted in your state's tradition, and record one keeper's response to it."
Cognition.X : States OS,"Culture, language and celebration",CL-50,11–12,Lead,State Culture Carrier,Add your verse,"Create and present an original piece rooted in your state's tradition to a group, with a keeper's recorded response.","Create and share one original piece rooted in your state's tradition, and record one keeper's response to it."
Cognition.X : States OS,"Seasons, storms and memory",SM-1,K–2,Explorer,State Resilience Lead,"Your state's hazard, by name",Name the weather your state must be ready for.,Name your state's principal natural hazard from its own emergency agency's materials and the season or sign it comes with.
Cognition.X : States OS,"Seasons, storms and memory",SM-2,3–5,Explorer,State Resilience Lead,"Your state's hazard, by name",Name your state's main natural hazard from its emergency agency.,Name your state's principal natural hazard from its own emergency agency's materials and the season or sign it comes with.
Cognition.X : States OS,"Seasons, storms and memory",SM-3,6–8,Builder,State Resilience Lead,"Your state's hazard, by name","Name your state's principal natural hazard from its own emergency agency's materials and what it does, with a checker.",Name your state's principal natural hazard from its own emergency agency's materials and the season or sign it comes with.
Cognition.X : States OS,"Seasons, storms and memory",SM-4,9–10,Practitioner,State Resilience Lead,"Your state's hazard, by name",Name your state's principal natural hazard from its own emergency agency's materials and the season it comes in.,Name your state's principal natural hazard from its own emergency agency's materials and the season or sign it comes with.
Cognition.X : States OS,"Seasons, storms and memory",SM-5,11–12,Lead,State Resilience Lead,"Your state's hazard, by name","Present your state's hazard to a group from the agency's own materials: what it is, when it comes, and what the agency asks of households.",Name your state's principal natural hazard from its own emergency agency's materials and the season or sign it comes with.
Cognition.X : States OS,"Seasons, storms and memory",SM-6,K–2,Explorer,State Resilience Lead,The storm your state remembers,Ask an adult about the big storm or disaster they remember.,Interview someone who remembers your state's defining disaster (or study firsthand accounts) and retell it accurately in five minutes.
Cognition.X : States OS,"Seasons, storms and memory",SM-7,3–5,Explorer,State Resilience Lead,The storm your state remembers,Interview someone who remembers your state's biggest disaster and write what changed.,Interview someone who remembers your state's defining disaster (or study firsthand accounts) and retell it accurately in five minutes.
Cognition.X : States OS,"Seasons, storms and memory",SM-8,6–8,Builder,State Resilience Lead,The storm your state remembers,"Interview someone who remembers your state's defining disaster (or study firsthand accounts) and record what changed after, with a checker.",Interview someone who remembers your state's defining disaster (or study firsthand accounts) and retell it accurately in five minutes.
Cognition.X : States OS,"Seasons, storms and memory",SM-9,9–10,Practitioner,State Resilience Lead,The storm your state remembers,"Interview someone who remembers your state's defining disaster (or study firsthand accounts) and record what happened, who answered, and what changed.",Interview someone who remembers your state's defining disaster (or study firsthand accounts) and retell it accurately in five minutes.
Cognition.X : States OS,"Seasons, storms and memory",SM-10,11–12,Lead,State Resilience Lead,The storm your state remembers,"Record oral histories of your state's defining disaster for a group and present what changed after, checked against the public record.",Interview someone who remembers your state's defining disaster (or study firsthand accounts) and retell it accurately in five minutes.
Cognition.X : States OS,"Seasons, storms and memory",SM-11,K–2,Explorer,State Resilience Lead,The warning and the watch,"Say how you would know a storm was coming — the siren, the phone, a neighbour.",Map the real warning chain for your household — every channel an alert would arrive by — and test one of them.
Cognition.X : States OS,"Seasons, storms and memory",SM-12,3–5,Explorer,State Resilience Lead,The warning and the watch,List every way a warning would reach your home.,Map the real warning chain for your household — every channel an alert would arrive by — and test one of them.
Cognition.X : States OS,"Seasons, storms and memory",SM-13,6–8,Builder,State Resilience Lead,The warning and the watch,Map the real warning chain for your household — every channel an alert would arrive by — with a checker.,Map the real warning chain for your household — every channel an alert would arrive by — and test one of them.
Cognition.X : States OS,"Seasons, storms and memory",SM-14,9–10,Practitioner,State Resilience Lead,The warning and the watch,Map the real warning chain for your household — every channel an alert would arrive by — and test one.,Map the real warning chain for your household — every channel an alert would arrive by — and test one of them.
Cognition.X : States OS,"Seasons, storms and memory",SM-15,11–12,Lead,State Resilience Lead,The warning and the watch,"Map and test the warning chain for a group or building, and fix the household that would not hear it.",Map the real warning chain for your household — every channel an alert would arrive by — and test one of them.
Cognition.X : States OS,"Seasons, storms and memory",SM-16,K–2,Explorer,State Resilience Lead,The family plan,"With an adult, decide where your family would meet if you had to leave home.","Write and rehearse your household's real one-page plan for your state's hazard, with every member holding a role."
Cognition.X : States OS,"Seasons, storms and memory",SM-17,3–5,Explorer,State Resilience Lead,The family plan,"Write a one-page family plan for your state's hazard: go or stay, meet where, carry what.","Write and rehearse your household's real one-page plan for your state's hazard, with every member holding a role."
Cognition.X : States OS,"Seasons, storms and memory",SM-18,6–8,Builder,State Resilience Lead,The family plan,"Write and rehearse your household's one-page plan for your state's hazard, with a checker.","Write and rehearse your household's real one-page plan for your state's hazard, with every member holding a role."
Cognition.X : States OS,"Seasons, storms and memory",SM-19,9–10,Practitioner,State Resilience Lead,The family plan,"Write and rehearse your household's real one-page plan for your state's hazard, with every member knowing their part.","Write and rehearse your household's real one-page plan for your state's hazard, with every member holding a role."
Cognition.X : States OS,"Seasons, storms and memory",SM-20,11–12,Lead,State Resilience Lead,The family plan,"Write, rehearse and time a real one-page plan for a household or group, and revise it from the rehearsal.","Write and rehearse your household's real one-page plan for your state's hazard, with every member holding a role."
Cognition.X : States OS,"Seasons, storms and memory",SM-21,K–2,Explorer,State Resilience Lead,The kit that fits your state,Help pack a box of things your family would need if the power went out for a day.,"Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out."
Cognition.X : States OS,"Seasons, storms and memory",SM-22,3–5,Explorer,State Resilience Lead,The kit that fits your state,Assemble a kit for your state's hazard and say why each item is in it.,"Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out."
Cognition.X : States OS,"Seasons, storms and memory",SM-23,6–8,Builder,State Resilience Lead,The kit that fits your state,"Assemble the real kit your state's hazard calls for and defend two items you added, with a checker.","Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out."
Cognition.X : States OS,"Seasons, storms and memory",SM-24,9–10,Practitioner,State Resilience Lead,The kit that fits your state,"Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out.","Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out."
Cognition.X : States OS,"Seasons, storms and memory",SM-25,11–12,Lead,State Resilience Lead,The kit that fits your state,"Assemble and audit a real kit for a group against the agency's list, with the additions your state's hazard demands.","Assemble the real kit your state's hazard calls for, and defend two items you added and one you left out."
Cognition.X : States OS,"Seasons, storms and memory",SM-26,K–2,Explorer,State Resilience Lead,The crews that answer,Name three kinds of people who help after a storm.,"Chart which crews restored one real past event in your state, in order, from news or firsthand accounts."
Cognition.X : States OS,"Seasons, storms and memory",SM-27,3–5,Explorer,State Resilience Lead,The crews that answer,"Chart who restored one past event in your state, in order.","Chart which crews restored one real past event in your state, in order, from news or firsthand accounts."
Cognition.X : States OS,"Seasons, storms and memory",SM-28,6–8,Builder,State Resilience Lead,The crews that answer,"Chart which crews restored one real past event in your state, in order, from news or firsthand accounts, with a checker.","Chart which crews restored one real past event in your state, in order, from news or firsthand accounts."
Cognition.X : States OS,"Seasons, storms and memory",SM-29,9–10,Practitioner,State Resilience Lead,The crews that answer,"Chart which crews restored one real past event in your state, in order, from news or firsthand accounts.","Chart which crews restored one real past event in your state, in order, from news or firsthand accounts."
Cognition.X : States OS,"Seasons, storms and memory",SM-30,11–12,Lead,State Resilience Lead,The crews that answer,"Present your state's response in order to a group — crews, guard, mutual aid, kitchens — from real accounts of one event.","Chart which crews restored one real past event in your state, in order, from news or firsthand accounts."
Cognition.X : States OS,"Seasons, storms and memory",SM-31,K–2,Explorer,State Resilience Lead,The built defenses,"Find one thing built near you to keep the weather out, and say what it does.",Visit or locate one real defensive structure in your region and explain what it defends against and its limits.
Cognition.X : States OS,"Seasons, storms and memory",SM-32,3–5,Explorer,State Resilience Lead,The built defenses,Locate one real defensive structure in your region and say what it defends against.,Visit or locate one real defensive structure in your region and explain what it defends against and its limits.
Cognition.X : States OS,"Seasons, storms and memory",SM-33,6–8,Builder,State Resilience Lead,The built defenses,"Visit or locate one real defensive structure in your region and explain what it defends against and its limit, with a checker.",Visit or locate one real defensive structure in your region and explain what it defends against and its limits.
Cognition.X : States OS,"Seasons, storms and memory",SM-34,9–10,Practitioner,State Resilience Lead,The built defenses,Visit or locate one real defensive structure in your region and explain what it defends against and what would overtop it.,Visit or locate one real defensive structure in your region and explain what it defends against and its limits.
Cognition.X : States OS,"Seasons, storms and memory",SM-35,11–12,Lead,State Resilience Lead,The built defenses,"Present the built defences of your region to a group: one structure visited, its design event, and its limits.",Visit or locate one real defensive structure in your region and explain what it defends against and its limits.
Cognition.X : States OS,"Seasons, storms and memory",SM-36,K–2,Explorer,State Resilience Lead,The season's rhythm,Say when the farmers near you plant and harvest.,"Build your state's real seasonal calendar of six working dates and verify two against a farmer, forecaster or almanac."
Cognition.X : States OS,"Seasons, storms and memory",SM-37,3–5,Explorer,State Resilience Lead,The season's rhythm,Build a calendar of six working dates in your state's year.,"Build your state's real seasonal calendar of six working dates and verify two against a farmer, forecaster or almanac."
Cognition.X : States OS,"Seasons, storms and memory",SM-38,6–8,Builder,State Resilience Lead,The season's rhythm,"Build your state's real seasonal calendar of six working dates and verify two against a farmer or forester, with a checker.","Build your state's real seasonal calendar of six working dates and verify two against a farmer, forecaster or almanac."
Cognition.X : States OS,"Seasons, storms and memory",SM-39,9–10,Practitioner,State Resilience Lead,The season's rhythm,Build your state's real seasonal calendar of six working dates and verify two against a farmer or forester.,"Build your state's real seasonal calendar of six working dates and verify two against a farmer, forecaster or almanac."
Cognition.X : States OS,"Seasons, storms and memory",SM-40,11–12,Lead,State Resilience Lead,The season's rhythm,"Build and verify your state's working calendar for a group, with the people who live by each date.","Build your state's real seasonal calendar of six working dates and verify two against a farmer, forecaster or almanac."
Cognition.X : States OS,"Seasons, storms and memory",SM-41,K–2,Explorer,State Resilience Lead,Neighbor is a verb,"Say which neighbour you would check on first in a storm, and why.",Make the real check-on list for your street or building — who needs the first knock and why — and agree it with one neighbor.
Cognition.X : States OS,"Seasons, storms and memory",SM-42,3–5,Explorer,State Resilience Lead,Neighbor is a verb,Make a check-on list for your street: who needs the first knock.,Make the real check-on list for your street or building — who needs the first knock and why — and agree it with one neighbor.
Cognition.X : States OS,"Seasons, storms and memory",SM-43,6–8,Builder,State Resilience Lead,Neighbor is a verb,Make the real check-on list for your street or building — who needs the first knock and why — with a checker.,Make the real check-on list for your street or building — who needs the first knock and why — and agree it with one neighbor.
Cognition.X : States OS,"Seasons, storms and memory",SM-44,9–10,Practitioner,State Resilience Lead,Neighbor is a verb,Make the real check-on list for your street or building — who needs the first knock and what they would need.,Make the real check-on list for your street or building — who needs the first knock and why — and agree it with one neighbor.
Cognition.X : States OS,"Seasons, storms and memory",SM-45,11–12,Lead,State Resilience Lead,Neighbor is a verb,"Make and share the check-on list for a real street or building with the neighbours on it, and agree who knocks.",Make the real check-on list for your street or building — who needs the first knock and why — and agree it with one neighbor.
Cognition.X : States OS,"Seasons, storms and memory",SM-46,K–2,Explorer,State Resilience Lead,Memory into readiness,"Make one thing that helps your family be ready — a plan on the fridge, a packed bag.","Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — and put it in use where you live."
Cognition.X : States OS,"Seasons, storms and memory",SM-47,3–5,Explorer,State Resilience Lead,Memory into readiness,"Produce one readiness artefact — a plan, a kit day, an elder's story — for the people around you.","Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — and put it in use where you live."
Cognition.X : States OS,"Seasons, storms and memory",SM-48,6–8,Builder,State Resilience Lead,Memory into readiness,"Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — for the people around you, with a checker.","Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — and put it in use where you live."
Cognition.X : States OS,"Seasons, storms and memory",SM-49,9–10,Practitioner,State Resilience Lead,Memory into readiness,"Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — that the people around you would use.","Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — and put it in use where you live."
Cognition.X : States OS,"Seasons, storms and memory",SM-50,11–12,Lead,State Resilience Lead,Memory into readiness,"Produce a durable readiness artifact for a group from your state's disaster memory, and hand it to the people who will use it.","Produce one real readiness artifact — a laminated plan, a kit day, a recorded elder interview — and put it in use where you live."
