pack,track,code,grade,level,credential,theme,description,transfer_check
Transport & Mobility,"The car: owning, running, letting go",CR-25,11–12,Lead,Car Custodian,Warning lights and the sounds of trouble,Teach someone else how to interpret real warning lights and sounds.,"Classify ten real warning lights by urgency from the handbook, and write one fault description a garage could diagnose from."
Transport & Mobility,"The car: owning, running, letting go",CR-26,K–2,Explorer,Car Custodian,The garage relationship,Ask an adult who fixes a car when it breaks.,"Obtain two quotes for one real repair or service, compare them line by line, and negotiate or choose with reasons stated."
Transport & Mobility,"The car: owning, running, letting go",CR-27,3–5,Explorer,Car Custodian,The garage relationship,"Learn what a real mechanic does, with an adult's help.","Obtain two quotes for one real repair or service, compare them line by line, and negotiate or choose with reasons stated."
Transport & Mobility,"The car: owning, running, letting go",CR-28,6–8,Builder,Car Custodian,The garage relationship,"Identify a real trustworthy garage relationship's traits, with a checker.","Obtain two quotes for one real repair or service, compare them line by line, and negotiate or choose with reasons stated."
Transport & Mobility,"The car: owning, running, letting go",CR-29,9–10,Practitioner,Car Custodian,The garage relationship,"Build a real trustworthy relationship with a real garage, on your own.","Obtain two quotes for one real repair or service, compare them line by line, and negotiate or choose with reasons stated."
Transport & Mobility,"The car: owning, running, letting go",CR-30,11–12,Lead,Car Custodian,The garage relationship,Advise someone else on building a real good relationship with a garage.,"Obtain two quotes for one real repair or service, compare them line by line, and negotiate or choose with reasons stated."
Transport & Mobility,"The car: owning, running, letting go",CR-31,K–2,Explorer,Car Custodian,"Insurance, claims and the day it goes wrong",Ask an adult why every car needs insurance to drive.,"Rehearse the full collision-scene procedure — safety, photos, details, admissions avoided — and file a complete mock claim."
Transport & Mobility,"The car: owning, running, letting go",CR-32,3–5,Explorer,Car Custodian,"Insurance, claims and the day it goes wrong","Learn what car insurance protects against, with an adult's help.","Rehearse the full collision-scene procedure — safety, photos, details, admissions avoided — and file a complete mock claim."
Transport & Mobility,"The car: owning, running, letting go",CR-33,6–8,Builder,Car Custodian,"Insurance, claims and the day it goes wrong","Identify what a real insurance claim process involves, with a checker.","Rehearse the full collision-scene procedure — safety, photos, details, admissions avoided — and file a complete mock claim."
Transport & Mobility,"The car: owning, running, letting go",CR-34,9–10,Practitioner,Car Custodian,"Insurance, claims and the day it goes wrong","File or understand a real insurance claim process, on your own.","Rehearse the full collision-scene procedure — safety, photos, details, admissions avoided — and file a complete mock claim."
Transport & Mobility,"The car: owning, running, letting go",CR-35,11–12,Lead,Car Custodian,"Insurance, claims and the day it goes wrong",Guide someone else through a real insurance claim after an accident.,"Rehearse the full collision-scene procedure — safety, photos, details, admissions avoided — and file a complete mock claim."
Transport & Mobility,"The car: owning, running, letting go",CR-36,K–2,Explorer,Car Custodian,Breakdowns and the hard shoulder,Stay in the car and wait for an adult if it breaks down.,"Walk through a staged breakdown on three road types and state the correct positioning, signals and calls for each."
Transport & Mobility,"The car: owning, running, letting go",CR-37,3–5,Explorer,Car Custodian,Breakdowns and the hard shoulder,"Learn one real safety step for a car breakdown, with an adult's help.","Walk through a staged breakdown on three road types and state the correct positioning, signals and calls for each."
Transport & Mobility,"The car: owning, running, letting go",CR-38,6–8,Builder,Car Custodian,Breakdowns and the hard shoulder,"Respond safely to a real car breakdown, with a checker.","Walk through a staged breakdown on three road types and state the correct positioning, signals and calls for each."
Transport & Mobility,"The car: owning, running, letting go",CR-39,9–10,Practitioner,Car Custodian,Breakdowns and the hard shoulder,Handle a real car breakdown safely on your own.,"Walk through a staged breakdown on three road types and state the correct positioning, signals and calls for each."
Transport & Mobility,"The car: owning, running, letting go",CR-40,11–12,Lead,Car Custodian,Breakdowns and the hard shoulder,Teach someone else the real safe procedure for a roadside breakdown.,"Walk through a staged breakdown on three road types and state the correct positioning, signals and calls for each."
Transport & Mobility,"The car: owning, running, letting go",CR-41,K–2,Explorer,Car Custodian,"Sharing, renting, borrowing",Ask an adult if you can share a ride with a friend's family.,"Complete a real or mock rental including the documented walk-around, and identify the two contract clauses most likely to cost you."
Transport & Mobility,"The car: owning, running, letting go",CR-42,3–5,Explorer,Car Custodian,"Sharing, renting, borrowing","Learn about a real way to share transportation, with an adult's help.","Complete a real or mock rental including the documented walk-around, and identify the two contract clauses most likely to cost you."
Transport & Mobility,"The car: owning, running, letting go",CR-43,6–8,Builder,Car Custodian,"Sharing, renting, borrowing","Compare a real car-sharing or rental option to owning, with a checker.","Complete a real or mock rental including the documented walk-around, and identify the two contract clauses most likely to cost you."
Transport & Mobility,"The car: owning, running, letting go",CR-44,9–10,Practitioner,Car Custodian,"Sharing, renting, borrowing","Evaluate real car-sharing or rental options for your own needs, on your own.","Complete a real or mock rental including the documented walk-around, and identify the two contract clauses most likely to cost you."
Transport & Mobility,"The car: owning, running, letting go",CR-45,11–12,Lead,Car Custodian,"Sharing, renting, borrowing",Advise someone else on the real trade-offs of sharing versus owning.,"Complete a real or mock rental including the documented walk-around, and identify the two contract clauses most likely to cost you."
Transport & Mobility,"The car: owning, running, letting go",CR-46,K–2,Explorer,Car Custodian,Do you even need it,Ask an adult if walking or biking could work instead of driving.,"Run the keep/replace/sell analysis for one real household car with a year's actual usage data, and present the recommendation."
Transport & Mobility,"The car: owning, running, letting go",CR-47,3–5,Explorer,Car Custodian,Do you even need it,"Consider a real alternative to owning a car, with an adult's help.","Run the keep/replace/sell analysis for one real household car with a year's actual usage data, and present the recommendation."
Transport & Mobility,"The car: owning, running, letting go",CR-48,6–8,Builder,Car Custodian,Do you even need it,"Evaluate whether a real car is actually needed for your situation, with a checker.","Run the keep/replace/sell analysis for one real household car with a year's actual usage data, and present the recommendation."
Transport & Mobility,"The car: owning, running, letting go",CR-49,9–10,Practitioner,Car Custodian,Do you even need it,"Decide, using real evidence, whether you actually need a car, on your own.","Run the keep/replace/sell analysis for one real household car with a year's actual usage data, and present the recommendation."
Transport & Mobility,"The car: owning, running, letting go",CR-50,11–12,Lead,Car Custodian,Do you even need it,Advise someone else on honestly evaluating whether they need a real car.,"Run the keep/replace/sell analysis for one real household car with a year's actual usage data, and present the recommendation."
Transport & Mobility,Roads shared: safety for every user,RS-1,K–2,Explorer,Road Guardian,Crossing as a skill,Look both ways before crossing with an adult.,"Assess three real crossing points near a school or home, rank their risk with reasons, and demonstrate the safest use of the worst one."
Transport & Mobility,Roads shared: safety for every user,RS-2,3–5,Explorer,Road Guardian,Crossing as a skill,"Cross a real street safely by looking both ways, with an adult's help.","Assess three real crossing points near a school or home, rank their risk with reasons, and demonstrate the safest use of the worst one."
Transport & Mobility,Roads shared: safety for every user,RS-3,6–8,Builder,Road Guardian,Crossing as a skill,"Cross a real street safely at a real intersection, with a checker.","Assess three real crossing points near a school or home, rank their risk with reasons, and demonstrate the safest use of the worst one."
Transport & Mobility,Roads shared: safety for every user,RS-4,9–10,Practitioner,Road Guardian,Crossing as a skill,"Cross real streets safely and confidently on your own, every time.","Assess three real crossing points near a school or home, rank their risk with reasons, and demonstrate the safest use of the worst one."
Transport & Mobility,Roads shared: safety for every user,RS-5,11–12,Lead,Road Guardian,Crossing as a skill,Teach a younger child the real skill of crossing a street safely.,"Assess three real crossing points near a school or home, rank their risk with reasons, and demonstrate the safest use of the worst one."
Transport & Mobility,Roads shared: safety for every user,RS-6,K–2,Explorer,Road Guardian,Speed and what it does,Ask an adult why cars go slower near a school.,Compute stopping distances at three speeds for a real road and match each against its actual sightlines and crossings.
Transport & Mobility,Roads shared: safety for every user,RS-7,3–5,Explorer,Road Guardian,Speed and what it does,"Learn that real speed changes how dangerous a crash is, with an adult.",Compute stopping distances at three speeds for a real road and match each against its actual sightlines and crossings.
Transport & Mobility,Roads shared: safety for every user,RS-8,6–8,Builder,Road Guardian,Speed and what it does,"Explain the real relationship between speed and crash severity, with a checker.",Compute stopping distances at three speeds for a real road and match each against its actual sightlines and crossings.
Transport & Mobility,Roads shared: safety for every user,RS-9,9–10,Practitioner,Road Guardian,Speed and what it does,"Explain, using real data, why speed matters so much for safety.",Compute stopping distances at three speeds for a real road and match each against its actual sightlines and crossings.
Transport & Mobility,Roads shared: safety for every user,RS-10,11–12,Lead,Road Guardian,Speed and what it does,Explain to someone else the real physics behind speed and crash outcomes.,Compute stopping distances at three speeds for a real road and match each against its actual sightlines and crossings.
Transport & Mobility,Roads shared: safety for every user,RS-11,K–2,Explorer,Road Guardian,The blind spots of big vehicles,"Stay where a truck driver can see you, with an adult.","From a parked large vehicle's driver seat (or accurate diagram), map its blind zones and demonstrate the safe positions around it."
Transport & Mobility,Roads shared: safety for every user,RS-12,3–5,Explorer,Road Guardian,The blind spots of big vehicles,"Learn that real big vehicles have blind spots, with an adult's help.","From a parked large vehicle's driver seat (or accurate diagram), map its blind zones and demonstrate the safe positions around it."
Transport & Mobility,Roads shared: safety for every user,RS-13,6–8,Builder,Road Guardian,The blind spots of big vehicles,"Identify a real blind spot around a real large vehicle, with a checker.","From a parked large vehicle's driver seat (or accurate diagram), map its blind zones and demonstrate the safe positions around it."
Transport & Mobility,Roads shared: safety for every user,RS-14,9–10,Practitioner,Road Guardian,The blind spots of big vehicles,"Position yourself safely around real large vehicles, on your own.","From a parked large vehicle's driver seat (or accurate diagram), map its blind zones and demonstrate the safe positions around it."
Transport & Mobility,Roads shared: safety for every user,RS-15,11–12,Lead,Road Guardian,The blind spots of big vehicles,Teach someone else about the real blind spots of large vehicles.,"From a parked large vehicle's driver seat (or accurate diagram), map its blind zones and demonstrate the safe positions around it."
Transport & Mobility,Roads shared: safety for every user,RS-16,K–2,Explorer,Road Guardian,Distraction: the phone in the hand,Ask an adult why looking at a phone while walking is risky.,Measure reaction-time degradation under distraction in a safe simulated task and translate the result into metres at road speed.
Transport & Mobility,Roads shared: safety for every user,RS-17,3–5,Explorer,Road Guardian,Distraction: the phone in the hand,"Learn that a real phone distracts from real road safety, with an adult.",Measure reaction-time degradation under distraction in a safe simulated task and translate the result into metres at road speed.
Transport & Mobility,Roads shared: safety for every user,RS-18,6–8,Builder,Road Guardian,Distraction: the phone in the hand,"Identify a real risk of distraction near roads, with a checker.",Measure reaction-time degradation under distraction in a safe simulated task and translate the result into metres at road speed.
Transport & Mobility,Roads shared: safety for every user,RS-19,9–10,Practitioner,Road Guardian,Distraction: the phone in the hand,"Avoid real distraction near roads on your own, every time.",Measure reaction-time degradation under distraction in a safe simulated task and translate the result into metres at road speed.
Transport & Mobility,Roads shared: safety for every user,RS-20,11–12,Lead,Road Guardian,Distraction: the phone in the hand,Explain to someone else the real evidence on distraction and road risk.,Measure reaction-time degradation under distraction in a safe simulated task and translate the result into metres at road speed.
Transport & Mobility,Roads shared: safety for every user,RS-21,K–2,Explorer,Road Guardian,"Impairment: alcohol, drugs, exhaustion",Ask an adult why some people shouldn't drive.,"Rehearse and script the intervention that takes keys from an impaired driver, and state the legal limits and alternatives where you live."
Transport & Mobility,Roads shared: safety for every user,RS-22,3–5,Explorer,Road Guardian,"Impairment: alcohol, drugs, exhaustion","Learn that being tired or unwell affects real driving, with an adult.","Rehearse and script the intervention that takes keys from an impaired driver, and state the legal limits and alternatives where you live."
Transport & Mobility,Roads shared: safety for every user,RS-23,6–8,Builder,Road Guardian,"Impairment: alcohol, drugs, exhaustion","Identify a real form of impairment that affects road safety, with a checker.","Rehearse and script the intervention that takes keys from an impaired driver, and state the legal limits and alternatives where you live."
Transport & Mobility,Roads shared: safety for every user,RS-24,9–10,Practitioner,Road Guardian,"Impairment: alcohol, drugs, exhaustion","Recognise real impairment in yourself or others before driving, on your own.","Rehearse and script the intervention that takes keys from an impaired driver, and state the legal limits and alternatives where you live."
Transport & Mobility,Roads shared: safety for every user,RS-25,11–12,Lead,Road Guardian,"Impairment: alcohol, drugs, exhaustion",Explain to someone else the real evidence on impairment and road risk.,"Rehearse and script the intervention that takes keys from an impaired driver, and state the legal limits and alternatives where you live."
Transport & Mobility,Roads shared: safety for every user,RS-26,K–2,Explorer,Road Guardian,Children near roads,Hold an adult's hand whenever you are near a real road.,"Design and walk a safe school route for a real child, teaching them its three decision points and testing their recall."
Transport & Mobility,Roads shared: safety for every user,RS-27,3–5,Explorer,Road Guardian,Children near roads,"Follow a real road safety rule near traffic, with an adult's help.","Design and walk a safe school route for a real child, teaching them its three decision points and testing their recall."
Transport & Mobility,Roads shared: safety for every user,RS-28,6–8,Builder,Road Guardian,Children near roads,"Identify a real risk to children near roads, with a checker.","Design and walk a safe school route for a real child, teaching them its three decision points and testing their recall."
Transport & Mobility,Roads shared: safety for every user,RS-29,9–10,Practitioner,Road Guardian,Children near roads,"Model real safe behaviour near roads for a younger child, on your own.","Design and walk a safe school route for a real child, teaching them its three decision points and testing their recall."
Transport & Mobility,Roads shared: safety for every user,RS-30,11–12,Lead,Road Guardian,Children near roads,Teach someone else how to keep children safe near real roads.,"Design and walk a safe school route for a real child, teaching them its three decision points and testing their recall."
Transport & Mobility,Roads shared: safety for every user,RS-31,K–2,Explorer,Road Guardian,"Seatbelts, helmets and child seats","Buckle your seatbelt every time, with an adult.","Fit and verify one real restraint (child seat, helmet or belt) against its manual, and find the deliberate or genuine fitting error."
Transport & Mobility,Roads shared: safety for every user,RS-32,3–5,Explorer,Road Guardian,"Seatbelts, helmets and child seats","Wear a real helmet or seatbelt correctly, with an adult's help.","Fit and verify one real restraint (child seat, helmet or belt) against its manual, and find the deliberate or genuine fitting error."
Transport & Mobility,Roads shared: safety for every user,RS-33,6–8,Builder,Road Guardian,"Seatbelts, helmets and child seats","Use real safety equipment correctly every time, with a checker.","Fit and verify one real restraint (child seat, helmet or belt) against its manual, and find the deliberate or genuine fitting error."
Transport & Mobility,Roads shared: safety for every user,RS-34,9–10,Practitioner,Road Guardian,"Seatbelts, helmets and child seats",Ensure real safety equipment is used correctly for yourself and others.,"Fit and verify one real restraint (child seat, helmet or belt) against its manual, and find the deliberate or genuine fitting error."
Transport & Mobility,Roads shared: safety for every user,RS-35,11–12,Lead,Road Guardian,"Seatbelts, helmets and child seats","Teach someone else the real correct use of seatbelts, helmets and child seats.","Fit and verify one real restraint (child seat, helmet or belt) against its manual, and find the deliberate or genuine fitting error."
Transport & Mobility,Roads shared: safety for every user,RS-36,K–2,Explorer,Road Guardian,First on scene,Tell an adult right away if you see an accident.,"Run a full staged first-on-scene response — protect, assess, call, assist — narrating each decision in order."
Transport & Mobility,Roads shared: safety for every user,RS-37,3–5,Explorer,Road Guardian,First on scene,"Know to get an adult's help if you see a real accident, with their help.","Run a full staged first-on-scene response — protect, assess, call, assist — narrating each decision in order."
Transport & Mobility,Roads shared: safety for every user,RS-38,6–8,Builder,Road Guardian,First on scene,"Identify the real first steps to take at a real accident scene, with a checker.","Run a full staged first-on-scene response — protect, assess, call, assist — narrating each decision in order."
Transport & Mobility,Roads shared: safety for every user,RS-39,9–10,Practitioner,Road Guardian,First on scene,"Respond appropriately as real first on scene at an accident, on your own.","Run a full staged first-on-scene response — protect, assess, call, assist — narrating each decision in order."
Transport & Mobility,Roads shared: safety for every user,RS-40,11–12,Lead,Road Guardian,First on scene,Teach someone else the real correct steps to take as first on scene.,"Run a full staged first-on-scene response — protect, assess, call, assist — narrating each decision in order."
Transport & Mobility,Roads shared: safety for every user,RS-41,K–2,Explorer,Road Guardian,Reading a street's design,"Notice a crosswalk painted on a road, with an adult.",Audit one real street for design-induced risk and propose two concrete changes with the evidence behind each.
Transport & Mobility,Roads shared: safety for every user,RS-42,3–5,Explorer,Road Guardian,Reading a street's design,"Notice a real street design feature meant for safety, with an adult.",Audit one real street for design-induced risk and propose two concrete changes with the evidence behind each.
Transport & Mobility,Roads shared: safety for every user,RS-43,6–8,Builder,Road Guardian,Reading a street's design,"Read a real street's design for its safety features, with a checker.",Audit one real street for design-induced risk and propose two concrete changes with the evidence behind each.
Transport & Mobility,Roads shared: safety for every user,RS-44,9–10,Practitioner,Road Guardian,Reading a street's design,"Evaluate a real street's design for its safety strengths and gaps, on your own.",Audit one real street for design-induced risk and propose two concrete changes with the evidence behind each.
Transport & Mobility,Roads shared: safety for every user,RS-45,11–12,Lead,Road Guardian,Reading a street's design,Explain to someone else how to read a real street's design for safety.,Audit one real street for design-induced risk and propose two concrete changes with the evidence behind each.
Transport & Mobility,Roads shared: safety for every user,RS-46,K–2,Explorer,Road Guardian,Getting a road fixed,Tell an adult about a broken sidewalk or pothole.,Report one real road hazard through the official channel and draft the follow-up escalation to the responsible authority.
Transport & Mobility,Roads shared: safety for every user,RS-47,3–5,Explorer,Road Guardian,Getting a road fixed,"Report a real road hazard to an adult, with their help.",Report one real road hazard through the official channel and draft the follow-up escalation to the responsible authority.
Transport & Mobility,Roads shared: safety for every user,RS-48,6–8,Builder,Road Guardian,Getting a road fixed,"Identify the real process for reporting a road hazard, with a checker.",Report one real road hazard through the official channel and draft the follow-up escalation to the responsible authority.
Transport & Mobility,Roads shared: safety for every user,RS-49,9–10,Practitioner,Road Guardian,Getting a road fixed,"Report a real road hazard through the correct process, on your own.",Report one real road hazard through the official channel and draft the follow-up escalation to the responsible authority.
Transport & Mobility,Roads shared: safety for every user,RS-50,11–12,Lead,Road Guardian,Getting a road fixed,Guide someone else through getting a real dangerous road fixed.,Report one real road hazard through the official channel and draft the follow-up escalation to the responsible authority.
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-1,K–2,Explorer,Journey Planner,The trip as a project,"Help plan a family day out, with an adult.","Produce the one-page plan for a real multi-leg journey — times, references, fallbacks, contacts — and travel (or simulate) from it alone."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-2,3–5,Explorer,Journey Planner,The trip as a project,"Help plan a real simple trip's steps, with an adult's help.","Produce the one-page plan for a real multi-leg journey — times, references, fallbacks, contacts — and travel (or simulate) from it alone."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-3,6–8,Builder,Journey Planner,The trip as a project,"Plan a real trip as a project with steps and a timeline, with a checker.","Produce the one-page plan for a real multi-leg journey — times, references, fallbacks, contacts — and travel (or simulate) from it alone."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-4,9–10,Practitioner,Journey Planner,The trip as a project,"Plan a real trip from start to finish as a project, on your own.","Produce the one-page plan for a real multi-leg journey — times, references, fallbacks, contacts — and travel (or simulate) from it alone."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-5,11–12,Lead,Journey Planner,The trip as a project,Teach someone else how to plan a real trip as a structured project.,"Produce the one-page plan for a real multi-leg journey — times, references, fallbacks, contacts — and travel (or simulate) from it alone."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-6,K–2,Explorer,Journey Planner,Documents and the border,Ask an adult what papers are needed to travel far away.,"For a real or chosen destination, compile the full document checklist for a named traveller and verify each item's validity dates."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-7,3–5,Explorer,Journey Planner,Documents and the border,"Learn what a real travel document is used for, with an adult's help.","For a real or chosen destination, compile the full document checklist for a named traveller and verify each item's validity dates."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-8,6–8,Builder,Journey Planner,Documents and the border,"Identify a real required document for a real type of travel, with a checker.","For a real or chosen destination, compile the full document checklist for a named traveller and verify each item's validity dates."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-9,9–10,Practitioner,Journey Planner,Documents and the border,"Prepare your own real travel documents correctly, on your own.","For a real or chosen destination, compile the full document checklist for a named traveller and verify each item's validity dates."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-10,11–12,Lead,Journey Planner,Documents and the border,Guide someone else through preparing the real documents needed to travel.,"For a real or chosen destination, compile the full document checklist for a named traveller and verify each item's validity dates."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-11,K–2,Explorer,Journey Planner,Money on the move,Ask an adult how you pay for things on a trip.,"Design the payment setup for a real trip — primary, backup, emergency cash — and state the fees each choice carries."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-12,3–5,Explorer,Journey Planner,Money on the move,"Learn one real way to manage money while travelling, with an adult.","Design the payment setup for a real trip — primary, backup, emergency cash — and state the fees each choice carries."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-13,6–8,Builder,Journey Planner,Money on the move,"Plan real money management for a real trip, with a checker.","Design the payment setup for a real trip — primary, backup, emergency cash — and state the fees each choice carries."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-14,9–10,Practitioner,Journey Planner,Money on the move,Manage your own real money safely and efficiently while travelling.,"Design the payment setup for a real trip — primary, backup, emergency cash — and state the fees each choice carries."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-15,11–12,Lead,Journey Planner,Money on the move,Advise someone else on real strategies for managing money on the move.,"Design the payment setup for a real trip — primary, backup, emergency cash — and state the fees each choice carries."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-16,K–2,Explorer,Journey Planner,Luggage: what actually comes,"Help pack a small bag for a trip, with an adult.","Pack for a defined real trip within an airline's actual limits, justify every item, and pass a prohibited-items check."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-17,3–5,Explorer,Journey Planner,Luggage: what actually comes,"Pack a real bag for a real trip, with an adult's help.","Pack for a defined real trip within an airline's actual limits, justify every item, and pass a prohibited-items check."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-18,6–8,Builder,Journey Planner,Luggage: what actually comes,"Pack real luggage efficiently for a real trip, with a checker.","Pack for a defined real trip within an airline's actual limits, justify every item, and pass a prohibited-items check."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-19,9–10,Practitioner,Journey Planner,Luggage: what actually comes,Pack real luggage efficiently and appropriately on your own.,"Pack for a defined real trip within an airline's actual limits, justify every item, and pass a prohibited-items check."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-20,11–12,Lead,Journey Planner,Luggage: what actually comes,Teach someone else how to pack real luggage well for any trip.,"Pack for a defined real trip within an airline's actual limits, justify every item, and pass a prohibited-items check."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-21,K–2,Explorer,Journey Planner,"Delays, cancellations and your rights",Ask an adult what happens if a trip gets delayed.,"For one real or case-study disruption, determine the passenger's actual entitlement under the applicable rules and draft the claim."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-22,3–5,Explorer,Journey Planner,"Delays, cancellations and your rights","Learn that travellers have real rights when delayed, with an adult.","For one real or case-study disruption, determine the passenger's actual entitlement under the applicable rules and draft the claim."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-23,6–8,Builder,Journey Planner,"Delays, cancellations and your rights","Identify a real right you have during a real travel delay, with a checker.","For one real or case-study disruption, determine the passenger's actual entitlement under the applicable rules and draft the claim."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-24,9–10,Practitioner,Journey Planner,"Delays, cancellations and your rights","Assert your own real rights during a real delay or cancellation, on your own.","For one real or case-study disruption, determine the passenger's actual entitlement under the applicable rules and draft the claim."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-25,11–12,Lead,Journey Planner,"Delays, cancellations and your rights",Guide someone else through asserting real rights during travel disruption.,"For one real or case-study disruption, determine the passenger's actual entitlement under the applicable rules and draft the claim."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-26,K–2,Explorer,Journey Planner,Health on the road,Ask an adult what to pack in case you feel sick on a trip.,"Build the health plan for a real destination — jabs, meds paperwork, insurance terms verified, nearest care mapped."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-27,3–5,Explorer,Journey Planner,Health on the road,"Learn one real health precaution for travel, with an adult's help.","Build the health plan for a real destination — jabs, meds paperwork, insurance terms verified, nearest care mapped."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-28,6–8,Builder,Journey Planner,Health on the road,"Prepare a real health plan for a real trip, with a checker.","Build the health plan for a real destination — jabs, meds paperwork, insurance terms verified, nearest care mapped."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-29,9–10,Practitioner,Journey Planner,Health on the road,"Manage your own real health needs while travelling, on your own.","Build the health plan for a real destination — jabs, meds paperwork, insurance terms verified, nearest care mapped."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-30,11–12,Lead,Journey Planner,Health on the road,Advise someone else on real health preparation for travel.,"Build the health plan for a real destination — jabs, meds paperwork, insurance terms verified, nearest care mapped."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-31,K–2,Explorer,Journey Planner,Arriving somewhere you cannot read,Ask an adult what to do if signs are in a different language.,"Navigate a planned route using a map and transport system in a language you do not speak (real or faithfully simulated), documenting each solved obstacle."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-32,3–5,Explorer,Journey Planner,Arriving somewhere you cannot read,"Learn one real strategy for a place with unfamiliar signs, with an adult.","Navigate a planned route using a map and transport system in a language you do not speak (real or faithfully simulated), documenting each solved obstacle."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-33,6–8,Builder,Journey Planner,Arriving somewhere you cannot read,"Navigate a real unfamiliar place with limited language, with a checker.","Navigate a planned route using a map and transport system in a language you do not speak (real or faithfully simulated), documenting each solved obstacle."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-34,9–10,Practitioner,Journey Planner,Arriving somewhere you cannot read,"Navigate a real place where you can't read the signs, on your own.","Navigate a planned route using a map and transport system in a language you do not speak (real or faithfully simulated), documenting each solved obstacle."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-35,11–12,Lead,Journey Planner,Arriving somewhere you cannot read,Teach someone else real strategies for navigating an unfamiliar place.,"Navigate a planned route using a map and transport system in a language you do not speak (real or faithfully simulated), documenting each solved obstacle."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-36,K–2,Explorer,Journey Planner,The risks worth planning for,Ask an adult what could go wrong on a trip.,"Write the risk plan for a real trip: top three realistic risks, the mitigation for each, and who holds your itinerary."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-37,3–5,Explorer,Journey Planner,The risks worth planning for,"Name a real risk worth planning for on a trip, with an adult's help.","Write the risk plan for a real trip: top three realistic risks, the mitigation for each, and who holds your itinerary."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-38,6–8,Builder,Journey Planner,The risks worth planning for,"Identify real risks worth planning for on a real trip, with a checker.","Write the risk plan for a real trip: top three realistic risks, the mitigation for each, and who holds your itinerary."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-39,9–10,Practitioner,Journey Planner,The risks worth planning for,"Plan for real risks on your own real trip, on your own.","Write the risk plan for a real trip: top three realistic risks, the mitigation for each, and who holds your itinerary."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-40,11–12,Lead,Journey Planner,The risks worth planning for,Advise someone else on the real risks worth planning for on a trip.,"Write the risk plan for a real trip: top three realistic risks, the mitigation for each, and who holds your itinerary."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-41,K–2,Explorer,Journey Planner,Travelling lighter on the world,Ask an adult how travel affects the planet.,"Compute the footprint of one real planned trip two ways (as planned, redesigned) and decide with the numbers in view."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-42,3–5,Explorer,Journey Planner,Travelling lighter on the world,"Learn one real way travel can be lighter on the world, with an adult.","Compute the footprint of one real planned trip two ways (as planned, redesigned) and decide with the numbers in view."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-43,6–8,Builder,Journey Planner,Travelling lighter on the world,"Identify a real way to reduce a real trip's environmental impact, with a checker.","Compute the footprint of one real planned trip two ways (as planned, redesigned) and decide with the numbers in view."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-44,9–10,Practitioner,Journey Planner,Travelling lighter on the world,"Plan a real trip that's lighter on the world, on your own.","Compute the footprint of one real planned trip two ways (as planned, redesigned) and decide with the numbers in view."
Transport & Mobility,"Journeys: planning, rights and the wider world",JP-45,11–12,Lead,Journey Planner,Travelling lighter on the world,Explain to someone else how to travel with a real lighter footprint.,"Compute the footprint of one real planned trip two ways (as planned, redesigned) and decide with the numbers in view."
